0.04020285606384277,31,31
2.022592782974243,0,0
4.0040788650512695,32,32
6.000087738037109,32,32
8.049139022827148,31,31
10.044197082519531,860,919
12.054735898971558,2678796,2283089
14.038357973098755,11848798,10117354
16.01110601425171,11981770,10228018
18.014792919158936,11797980,10070088
20.012051820755005,11816463,10086572
22.03893780708313,11568302,9872222
24.006654739379883,11951785,10205105
26.007190942764282,11844264,10110483
28.006237745285034,11906991,10163511
30.042950868606567,11391711,9724083
32.00713777542114,12068435,10301537
34.04771685600281,11534306,9846197
36.03619694709778,12003301,10246140
38.037683963775635,11855326,10119895
40.01612401008606,11947899,10198592
42.045881032943726,11550717,9857386
44.07462978363037,11594353,9899525
46.05308485031128,11872573,10133641
48.05628299713135,11671573,9963933
50.030860900878906,11979727,10225023
52.04292678833008,11751454,10032042
54.06450176239014,11767080,10044135
56.063299894332886,11827397,10096397
58.05587983131409,11824009,10092610
60.06860375404358,11726709,10010180
62.09009099006653,11724688,10008980
64.09882974624634,11747194,10027225
66.11729788780212,11463244,9785447
68.2495608329773,11010982,9398201
70.05557584762573,633829,541958
72.029287815094,4647,3108
74.00838685035706,91,91
76.0080018043518,32,32
78.0498857498169,31,31
80.02765798568726,0,0
82.008957862854,32,32
84.00904989242554,31,31
86.02968788146973,31,31
88.03660273551941,31,31
90.04585194587708,0,0
92.0107889175415,32,32
94.03588676452637,31,31
96.02261090278625,32,32
98.01080274581909,32,32
100.03846502304077,31,31
102.03435707092285,0,0
104.01217579841614,32,32
106.01211595535278,32,32
108.05453586578369,31,31
110.02386784553528,32,32
112.01258301734924,0,0
114.03595280647278,31,31
116.0347409248352,32,32
118.01282072067261,1106,1106
120.0482428073883,31,31
122.03891086578369,0,0
124.05917286872864,31,31
126.01328778266907,32,32
