0.03979802131652832,31,31
2.000999927520752,0,32
3.9983839988708496,32,0
6.021515846252441,11240,5635
8.082906007766724,72262,2198296
10.122575044631958,307978,9666750
12.07387113571167,320064,10037517
14.119590044021606,303919,9533201
16.028026819229126,166410,5215549
18.05850601196289,304238,9556848
20.014726877212524,318575,9993282
22.021487951278687,310482,9735540
24.041495084762573,311634,9785229
26.003386974334717,316156,9928599
28.048655033111572,306861,9616850
30.063660860061646,308242,9675179
32.021002769470215,320002,10048742
34.05147194862366,305960,9593270
36.00374698638916,318107,9974679
38.051356077194214,304596,9557227
40.02419996261597,316426,9932311
42.03984189033508,311788,9756470
44.02337098121643,315318,9898639
46.015201807022095,314812,9880921
48.056509017944336,304473,9541309
50.042715072631836,315986,9954565
52.02439594268799,317661,10029735
54.054872035980225,306270,9600979
56.053447008132935,313610,9836461
58.00672483444214,316582,9957537
60.04055190086365,304494,9571934
62.05074501037598,165792,5044460
64.0053961277008,3812587,3804889
66.05741882324219,4385923,4372413
68.0402319431305,5762525,5746529
70.0591230392456,5834537,5815897
72.03160285949707,6059624,6043145
74.02084183692932,6115749,6097291
76.09058713912964,6006189,5989015
78.06137013435364,6503929,6484729
80.10547018051147,6327522,6309360
82.1233549118042,5269877,5885058
84.00929093360901,5011122,4320696
86.04152011871338,6602172,6579931
88.02538204193115,7186039,7167249
90.08112597465515,7166891,7146453
92.07987904548645,7630309,7607825
94.10169100761414,7750119,7727644
96.09990286827087,8143426,8120452
98.18264698982239,8214692,8189078
100.16122603416443,8982057,8956977
102.1206169128418,9571656,9540647
104.20741200447083,9229809,9204063
106.18416595458984,10185506,10155771
108.19347906112671,10479100,10450305
110.03320980072021,5122883,5108687
112.00894904136658,32,32
114.009281873703,351,351
116.0291178226471,31,31
118.0189778804779,0,32
