0.018520116806030273,32,32
2.015113115310669,32,0
3.9993607997894287,0,32
5.999114036560059,28334,14059
8.035638093948364,637649,562354
10.051551818847656,13334228,11733487
12.03318190574646,13501264,11885365
14.003464937210083,13479430,11865729
16.01083493232727,13435414,11830730
18.050776958465576,13154582,11576854
20.03183889389038,13344178,11743884
22.02117896080017,13345538,11747701
24.07748794555664,12938855,11389136
26.039252758026123,13535230,11912310
28.02406883239746,13452277,11842750
30.02785611152649,13265266,11673776
32.02882790565491,13528367,11906511
34.03099298477173,13274510,11680967
36.04971504211426,13155316,11581179
38.03987097740173,13348075,11747763
40.05194091796875,13212147,11627208
42.047255992889404,13321412,11723654
44.06246209144592,13224197,11639562
46.023338079452515,6858934,6034061
48.05092191696167,13077203,11512237
50.01246213912964,13548935,11927414
52.034071922302246,13402361,11796118
54.0435848236084,13378854,11772562
56.0363187789917,13322635,11727097
58.02440881729126,13340111,11742679
60.01164197921753,13428461,11819793
62.14473581314087,9309696,8200473
64.0095329284668,4670615,6084583
66.04226899147034,6246677,8128781
68.00783014297485,9095267,11874940
70.03436088562012,8996425,11740261
72.00860595703125,9717879,12690559
74.06538486480713,9311615,12154303
76.06457591056824,9626204,12576138
78.05562996864319,9945184,12978502
80.03624105453491,10157173,13248011
82.03644299507141,10438801,13619966
84.01924085617065,10482933,13659527
86.0491349697113,10509261,13702656
88.0102801322937,11369909,14832084
90.04228496551514,11403893,14860457
92.04797506332397,12046534,15698028
94.01073694229126,12722462,16589379
96.05305099487305,12671830,16515302
98.03366208076477,13714398,17877457
100.02801084518433,14025444,18278887
102.04123091697693,14642939,19073944
104.02543997764587,15486628,20166394
106.05553889274597,15813298,20555724
108.04417681694031,16787171,21810657
110.00902485847473,3013562,3913653
112.04056215286255,31,31
114.07009506225586,567,567
116.0191159248352,32,32
118.00947690010071,32,32
