0.043189048767089844,31,31
2.020761728286743,32,32
4.035275936126709,0,0
6.035276889801025,31,31
8.079084873199463,34030,17465
10.063259840011597,3273,3485
12.089950799942017,800291,217903
14.103664875030518,1341373,362772
16.03679394721985,708286,191406
18.08194088935852,1341156,362499
20.005948066711426,1410917,381578
22.054810762405396,1323726,360270
24.04685091972351,1366374,367735
26.05275273323059,1367500,370987
28.014012813568115,1391043,376112
30.05891990661621,1307435,355013
32.04692888259888,1371414,369361
34.063944816589355,1353784,366340
36.06895589828491,1348252,364797
38.05175471305847,1371281,370437
40.01407074928284,1391268,375802
42.05609583854675,1330094,361030
44.0474488735199,1358273,367089
46.06394100189209,1362913,370982
48.05494284629822,1368071,370493
50.05609083175659,1362648,370186
52.02567791938782,1390465,375875
54.05094385147095,1344680,364810
56.05234384536743,1385856,375246
58.04191184043884,1377320,373118
60.04298782348633,1360064,368453
62.01552677154541,1378168,374780
64.06834483146667,1320425,358007
66.04322695732117,1346417,365720
68.02507781982422,1380184,374253
70.04617285728455,503492,440075
72.05205392837524,6447100,8482544
74.01011490821838,8621733,11353165
76.05291080474854,10042605,13236100
78.06692886352539,10415062,13722680
80.02283096313477,10895823,14364664
82.03676891326904,10733718,14149122
84.12589478492737,10360059,13652899
86.06084704399109,11418811,15047506
88.01332306861877,5768089,7604924
90.04786491394043,11232625,14798342
92.06630182266235,11553501,15230585
94.06001591682434,12101349,15945928
96.06305289268494,12542988,16532642
98.03991794586182,12989329,17114633
100.04229283332825,13462586,17738191
102.05064797401428,13723292,18088558
104.01462984085083,14741799,19426758
106.05495977401733,14876680,19597209
108.05500888824463,15824213,20859248
110.01454091072083,16630544,21907288
112.0449390411377,17014738,22405978
114.05124998092651,17665810,23271883
116.02217888832092,18691129,24626718
118.01493096351624,17925361,23615779
120.0592679977417,0,0
122.06906700134277,31,31
124.04928088188171,743,743
126.04932498931885,31,31
