0.03561997413635254,0,0
2.0169880390167236,32,32
4.001689910888672,32,32
6.001179933547974,22855,11477
8.035737037658691,684111,135885
10.056074857711792,14637298,2807763
12.049188137054443,14768143,2834589
14.006481885910034,14933216,2866632
16.01285982131958,14793856,2837215
18.05088710784912,14485693,2780058
20.040839910507202,14619994,2805326
22.02324390411377,14739695,2826720
24.077675819396973,14250309,2732364
26.041862964630127,14875647,2856202
28.02907395362854,14785736,2835884
30.02990698814392,14618497,2805792
32.03103804588318,14884830,2856525
34.03804087638855,14570775,2796146
36.05176496505737,14511441,2784499
38.041770935058594,14688618,2817783
40.053823947906494,14537250,2789725
42.049882888793945,14659141,2812225
44.06438398361206,14550805,2793016
46.0252640247345,7546124,1446412
48.051021099090576,14404418,2766424
50.01433706283569,14896230,2855916
52.03855276107788,14727397,2828579
54.043684005737305,14749810,2828352
56.0382080078125,14649970,2812622
58.02631688117981,14676999,2816957
60.01352906227112,14776480,2835142
62.21864604949951,9929527,1915737
64.01142311096191,6104343,7270226
66.04644799232483,7853145,9349784
68.0097119808197,11499672,13718379
70.04571199417114,11303033,13486449
72.01066207885742,12340140,14716763
74.06556296348572,11769670,14042904
76.06467485427856,12162846,14505321
78.0557291507721,12559868,14980156
80.0550229549408,12696193,15156376
82.04334807395935,13256844,15830461
84.02114701271057,13254859,15817843
86.05102682113647,13259984,15831126
88.01211881637573,14352655,17133524
90.06022310256958,14271382,17038393
92.0539710521698,15288008,18250431
94.0126428604126,16091618,19203562
96.05324697494507,15998402,19096895
98.04070901870728,17243926,20583921
100.02989506721497,17736370,21173819
102.05087685585022,18399704,21969174
104.032879114151,19539474,23329018
106.06898593902588,19845395,23698000
108.04437494277954,21242961,25374716
110.0110719203949,3813217,4549236
112.05252408981323,31,0
114.07200407981873,443,443
116.04041409492493,0,32
118.01177406311035,32,0
