0.03960394859313965,0,31
1.99894380569458,32,32
3.9963769912719727,32,0
6.013456106185913,5670,2841
8.078304052352905,190415,8520
10.118377923965454,821542,26314
12.071817874908447,853530,27338
14.119427919387817,810001,25944
16.023685932159424,445813,14262
18.058385848999023,810839,25971
20.00348401069641,854941,27383
22.015589952468872,826469,26439
24.04137396812439,830609,26604
26.001287937164307,846212,27105
28.013256072998047,830875,26612
30.063477993011475,810037,25945
32.01568388938904,856311,27394
34.05135989189148,814750,26096
36.001842975616455,849215,27200
38.033077001571655,819732,26256
40.01785182952881,840087,26939
42.02321791648865,834702,26703
44.011958837509155,840579,26923
46.01329302787781,836384,26789
48.056395053863525,811757,26001
50.025676012039185,853330,27331
52.01332211494446,850950,27255
54.05468487739563,813552,26026
56.053324937820435,836416,26790
58.004833936691284,847614,27150
60.040420055389404,814786,26097
62.02934694290161,443864,25490
64.00345611572266,6702534,5960972
66.05730295181274,7761630,6915263
68.03194904327393,10238365,9114478
70.04159903526306,10375932,9236137
72.02872896194458,10644457,9473734
74.01798796653748,10835672,9642552
76.09047102928162,10619392,9447753
78.06123900413513,11517151,10245891
80.07447504997253,11381659,10121614
82.01542592048645,6131524,5452512
84.00459098815918,11894049,10578621
86.03715181350708,11694445,10401632
88.02154612541199,12725666,11313952
90.06343197822571,12781317,11363779
92.07961702346802,13393466,11906400
94.05976295471191,14009488,12457391
96.09963583946228,14126728,12559168
98.09255981445312,15204961,13512516
100.10134387016296,15676925,13931431
102.09432101249695,16656232,14803382
104.13540887832642,16706600,14855105
106.13631701469421,17807640,15842845
108.10440182685852,18930842,16838400
110.02360200881958,8662597,7708721
112.00609517097473,32,0
114.00639605522156,255,255
116.01783800125122,0,31
118.01605081558228,32,32
