0.04029989242553711,31,31
2.029639959335327,32,32
4.0059778690338135,0,32
6.002166032791138,32,0
8.049243927001953,31,31
10.044293880462646,800,446
12.054964065551758,2832157,2321160
14.042068004608154,12565930,10332013
16.01407504081726,12730045,10463100
18.01821994781494,12527580,10302150
20.015224933624268,12551284,10317118
22.039140939712524,12302694,10113722
24.010358810424805,12673608,10417430
26.015839099884033,12549531,10316184
28.02317976951599,12593593,10351085
30.043152809143066,12199355,10032781
32.01621699333191,12759677,10491121
34.05319285392761,12271331,10088375
36.07538104057312,12536668,10306723
38.04237198829651,12814229,10533846
40.0198769569397,12694085,10434148
42.046079874038696,12290042,10102641
44.11016798019409,12104908,9953569
46.07911777496338,12671037,10414571
48.06008291244507,12534017,10307309
50.03389382362366,12729549,10462168
52.04312586784363,12498089,10278187
54.0918390750885,12333274,10136629
56.09258198738098,12548850,10316697
58.056082010269165,12745719,10478109
60.08236789703369,12371015,10172156
62.09312295913696,12519910,10292350
64.11330485343933,12406734,10200383
66.14963579177856,12067650,9921752
68.25669574737549,11833622,9730760
70.08181691169739,686853,568879
72.0314929485321,1557,1590
74.01075601577759,91,32
76.0134928226471,31,0
78.05008387565613,31,31
80.03200483322144,32,32
82.01162600517273,0,32
84.01172089576721,31,31
86.0411159992218,31,0
88.04159998893738,31,31
90.04605197906494,31,31
92.01287579536438,32,32
94.04755687713623,0,31
96.02463889122009,32,0
98.0128288269043,32,32
100.05186486244202,31,31
102.0419750213623,32,32
104.01394200325012,0,32
106.01400804519653,31,0
108.05463099479675,31,31
110.02580785751343,32,32
112.01463770866394,32,32
114.04399180412292,0,31
116.04163789749146,32,0
118.01444482803345,1109,1168
120.04833984375,31,31
122.05018997192383,31,31
124.0592679977417,0,31
126.01517391204834,32,32
